unidade;ano;mes;setor_centro_custo;media_permanencia_setor
CSPD;2022;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,588235294117647
CSPD;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;11,36
CSPD;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;17,125
CSPD;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;10,825
CSPD;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,26923076923077
CSPD;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,666666666666666
CSPD;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,170731707317072
CSPD;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;10,55813953488372
CSPD;2022;9;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;7,0
CSPD;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,026315789473685
CSPD;2022;10;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;36,27272727272727
CSPD;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;10,478260869565217
CSPD;2022;11;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;10,5
CSPD;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;18,652173913043477
CSPD;2022;12;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;45,18181818181818
CSPD;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;12,333333333333334
CSPD;2023;1;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;10,625
CSPD;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,857142857142858
CSPD;2023;2;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;16,857142857142858
CSPD;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,0
CSPD;2023;3;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;16,428571428571427
CSPD;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,933333333333334
CSPD;2023;4;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;29,375
CSPD;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;22,26086956521739
CSPD;2023;5;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;24,545454545454547
CSPD;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,5625
CSPD;2023;6;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;37,4
CSPD;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,857142857142858
CSPD;2023;7;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;12,909090909090908
CSPD;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;21,68421052631579
CSPD;2023;8;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;18,3
CSPD;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;16,25
CSPD;2023;9;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;27,25
CSPD;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,714285714285714
CSPD;2023;10;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;28,870967741935484
CSPD;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;16,75
CSPD;2023;11;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;11,375
CSPD;2023;11;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;19,91304347826087
CSPD;2023;12;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;27,609756097560975
CSPD;2024;1;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;24,022222222222222
CSPD;2024;2;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;17,93548387096774
CSPD;2024;3;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;21,355555555555554
CSPD;2024;4;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;16,3
CSPD;2024;5;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;25,51063829787234
CSPD;2024;6;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;27,357142857142858
CSPD;2024;7;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;31,5
CSSFA;2019;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;189,75
CSSFA;2019;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;47,90909090909091
CSSFA;2019;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;216,5
CSSFA;2019;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;53,30769230769231
CSSFA;2019;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;76,375
CSSFA;2019;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;206,5
CSSFA;2019;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;56,07692307692308
CSSFA;2019;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;26,0
CSSFA;2019;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;73,08695652173913
CSSFA;2019;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;20,333333333333332
CSSFA;2019;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;73,36363636363636
CSSFA;2019;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1114,0
CSSFA;2019;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;46,916666666666664
CSSFA;2019;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;64,0
CSSFA;2019;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;65,1875
CSSFA;2019;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2,4
CSSFA;2019;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;69,31818181818181
CSSFA;2019;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2,4545454545454546
CSSFA;2019;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;5,0
CSSFA;2019;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;42,125
CSSFA;2019;12;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2,7
CSSFA;2019;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;16,5
CSSFA;2020;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;27,833333333333332
CSSFA;2020;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;7,0
CSSFA;2020;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;54,84615384615385
CSSFA;2020;2;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;72,0
CSSFA;2020;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;3,0
CSSFA;2020;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;91,36
CSSFA;2020;3;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2,0
CSSFA;2020;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;11,0
CSSFA;2020;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;27,0
CSSFA;2020;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,0
CSSFA;2020;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;53,15384615384615
CSSFA;2020;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;36,72727272727273
CSSFA;2020;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;37,9
CSSFA;2020;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;29,333333333333332
CSSFA;2020;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;25,615384615384617
CSSFA;2020;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;633,5
CSSFA;2020;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;57,78947368421053
CSSFA;2020;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;38,857142857142854
CSSFA;2020;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;90,22727272727273
CSSFA;2020;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,5
CSSFA;2021;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;37,470588235294116
CSSFA;2021;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;702,0
CSSFA;2021;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;36,47826086956522
CSSFA;2021;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,666666666666666
CSSFA;2021;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;45,68181818181818
CSSFA;2021;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;719,5
CSSFA;2021;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;47,35
CSSFA;2021;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;70,20689655172414
CSSFA;2021;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;4,333333333333333
CSSFA;2021;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;42,148148148148145
CSSFA;2021;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;10,0
CSSFA;2021;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;38,72727272727273
CSSFA;2021;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;16,333333333333332
CSSFA;2021;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;40,26923076923077
CSSFA;2021;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;18,5
CSSFA;2021;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;40,61904761904762
CSSFA;2021;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;39,8
CSSFA;2021;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;56,0
CSSFA;2021;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;48,88235294117647
CSSFA;2022;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;49,59090909090909
CSSFA;2022;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;49,15384615384615
CSSFA;2022;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;48,608695652173914
CSSFA;2022;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;42,833333333333336
CSSFA;2022;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;40,35
CSSFA;2022;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;44,625
CSSFA;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;10,5
CSSFA;2022;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;41,58620689655172
CSSFA;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;21,0
CSSFA;2022;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;54,26086956521739
CSSFA;2022;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;50,416666666666664
CSSFA;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;62,333333333333336
CSSFA;2022;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;62,47826086956522
CSSFA;2022;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;46,26086956521739
CSSFA;2022;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;50,148148148148145
CSSFA;2023;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;41,61538461538461
CSSFA;2023;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;45,583333333333336
CSSFA;2023;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;53,875
CSSFA;2023;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;55,388888888888886
CSSFA;2023;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;75,78571428571429
CSSFA;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;7,5
CSSFA;2023;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;47,25
CSSFA;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;6,5
CSSFA;2023;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;47,416666666666664
CSSFA;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,5
CSSFA;2023;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;79,83333333333333
CSSFA;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;25,0
CSSFA;2023;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;73,36363636363636
CSSFA;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,666666666666666
CSSFA;2023;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;51,0
CSSFA;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;3,8
CSSFA;2023;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;67,91666666666667
CSSFA;2023;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;3,0
CSSFA;2023;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;57,421052631578945
CSSFA;2024;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;42,642857142857146
CSSFA;2024;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;51,5
CSSFA;2024;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;47,233333333333334
CSSFA;2024;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;49,416666666666664
CSSFA;2024;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;84,95833333333333
CSSFA;2024;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;56,166666666666664
CSSFA;2024;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;50,54545454545455
CSSFA;2024;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;35,714285714285715
CSSFA;2024;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;51,35
CSSFA;2024;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;49,17857142857143
CSSFA;2024;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;53,526315789473685
CSSFA;2024;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;45,0
CSSFA;2025;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;76,28571428571429
CSSFA;2025;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;60,76470588235294
CSSFA;2025;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;48,92307692307692
CSSFA;2025;4;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;53,111111111111114
CSSFA;2025;5;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;46,68421052631579
CSSFA;2025;6;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;67,17647058823529
CSSFA;2025;7;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;57,8
CSSFA;2025;8;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;64,42307692307692
CSSFA;2025;9;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;53,13333333333333
CSSFA;2025;10;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;64,6875
CSSFA;2025;11;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;124,94736842105263
CSSFA;2025;12;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;54,55555555555556
CSSFA;2026;1;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;58,75
CSSFA;2026;2;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;55,333333333333336
CSSFA;2026;3;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;52,6
CSSFE;2019;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;19,166666666666668
CSSFE;2019;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;17,36842105263158
CSSFE;2019;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;20,692307692307693
CSSFE;2019;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;83,76923076923077
CSSFE;2019;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;24,818181818181817
CSSFE;2019;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;30,88888888888889
CSSFE;2019;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;46,0
CSSFE;2019;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;34,416666666666664
CSSFE;2019;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;27,375
CSSFE;2019;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;29,26086956521739
CSSFE;2019;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;27,875
CSSFE;2019;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;30,714285714285715
CSSFE;2020;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;32,5
CSSFE;2020;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;27,470588235294116
CSSFE;2020;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;41,0
CSSFE;2020;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;29,76923076923077
CSSFE;2020;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;33,8
CSSFE;2020;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;31,22222222222222
CSSFE;2020;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;24,933333333333334
CSSFE;2020;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;35,0
CSSFE;2020;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;30,666666666666668
CSSFE;2020;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;27,1
CSSFE;2020;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,8125
CSSFE;2020;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,035714285714286
CSSFE;2021;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;21,6875
CSSFE;2021;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,93939393939394
CSSFE;2021;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;16,18421052631579
CSSFE;2021;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;10,264705882352942
CSSFE;2021;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,325
CSSFE;2021;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,222222222222221
CSSFE;2021;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,666666666666666
CSSFE;2021;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;11,135135135135135
CSSFE;2021;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;7,204081632653061
CSSFE;2021;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,918367346938776
CSSFE;2021;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;7,325
CSSFE;2021;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,84
CSSFE;2022;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;7,857142857142857
CSSFE;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,411764705882353
CSSFE;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,27450980392157
CSSFE;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,886363636363637
CSSFE;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,651162790697674
CSSFE;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,3125
CSSFE;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,409090909090908
CSSFE;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,885245901639344
CSSFE;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;8,204545454545455
CSSFE;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;10,805555555555555
CSSFE;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;11,0
CSSFE;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,333333333333334
CSSFE;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;10,26086956521739
CSSFE;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,6
CSSFE;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,444444444444445
CSSFE;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;16,7
CSSFE;2023;5;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;9,0
CSSFE;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;20,6
CSSFE;2023;6;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;20,0
CSSFE;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;28,0
CSSFE;2023;7;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;27,2
CSSFE;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;24,22222222222222
CSSFE;2023;8;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;57,2
CSSFE;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;17,142857142857142
CSSFE;2023;9;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;14,875
CSSFE;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;40,0
CSSFE;2023;10;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;33,857142857142854
CSSFE;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;29,444444444444443
CSSFE;2023;11;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;34,0
CSSFE;2023;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;27,666666666666668
CSSFE;2023;12;UNIDADE DE CUIDADOS PROLONGADOS;29,0
CSSFE;2023;12;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;31,2
CSSFE;2024;1;UNIDADE DE CUIDADOS PROLONGADOS;29,75
CSSFE;2024;1;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;46,125
CSSFE;2024;2;UNIDADE DE CUIDADOS PROLONGADOS;22,75
CSSFE;2024;2;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;27,363636363636363
CSSFE;2024;3;UNIDADE DE CUIDADOS PROLONGADOS;11,916666666666666
CSSFE;2024;3;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;20,22222222222222
CSSFE;2024;4;UNIDADE DE CUIDADOS PROLONGADOS;10,23076923076923
CSSFE;2024;4;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;16,41176470588235
CSSFE;2024;5;UNIDADE DE CUIDADOS PROLONGADOS;29,5
CSSFE;2024;5;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;19,071428571428573
CSSFE;2024;6;UNIDADE DE CUIDADOS PROLONGADOS;36,0
CSSFE;2024;6;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;34,0
CSSFE;2024;7;UNIDADE DE CUIDADOS PROLONGADOS;37,5
CSSFE;2024;7;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;21,625
CSSFE;2024;8;UNIDADE DE CUIDADOS PROLONGADOS;35,4
CSSFE;2024;8;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;23,0
CSSFE;2024;9;UNIDADE DE CUIDADOS PROLONGADOS;32,4
CSSFE;2024;9;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;33,27272727272727
CSSFE;2024;10;UNIDADE DE CUIDADOS PROLONGADOS;38,0
CSSFE;2024;10;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;31,8
CSSFE;2024;11;UNIDADE DE CUIDADOS PROLONGADOS;41,166666666666664
CSSFE;2024;11;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;15,2
CSSFE;2024;12;UNIDADE DE CUIDADOS PROLONGADOS;33,5
CSSFE;2024;12;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;32,0
CSSFE;2025;1;UNIDADE DE CUIDADOS PROLONGADOS;28,2
CSSFE;2025;1;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;38,0
CSSFE;2025;2;UNIDADE DE CUIDADOS PROLONGADOS;31,0
CSSFE;2025;2;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;25,428571428571427
CSSI;2019;1;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;5,27027027027027
CSSI;2019;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;7,875
CSSI;2019;1;UNIDADE URGENCIA/EMERGENCIA;3,522727272727273
CSSI;2019;2;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;7,178571428571429
CSSI;2019;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;7,95
CSSI;2019;2;UNIDADE URGENCIA/EMERGENCIA;3,9722222222222223
CSSI;2019;3;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;6,9393939393939394
CSSI;2019;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;7,551724137931035
CSSI;2019;3;UNIDADE URGENCIA/EMERGENCIA;4,0
CSSI;2019;4;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;8,666666666666666
CSSI;2019;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;8,48
CSSI;2019;4;UNIDADE URGENCIA/EMERGENCIA;5,142857142857143
CSSI;2019;5;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;8,666666666666666
CSSI;2019;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;6,176470588235294
CSSI;2019;5;UNIDADE URGENCIA/EMERGENCIA;4,584905660377358
CSSI;2019;6;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;7,484848484848484
CSSI;2019;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;5,846153846153846
CSSI;2019;6;UNIDADE URGENCIA/EMERGENCIA;5,235294117647059
CSSI;2019;7;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;7,24
CSSI;2019;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;6,869565217391305
CSSI;2019;7;UNIDADE URGENCIA/EMERGENCIA;4,46875
CSSI;2019;8;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;9,523809523809524
CSSI;2019;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;10,125
CSSI;2019;8;UNIDADE URGENCIA/EMERGENCIA;4,852941176470588
CSSI;2019;9;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;7,142857142857143
CSSI;2019;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;6,916666666666667
CSSI;2019;9;UNIDADE URGENCIA/EMERGENCIA;3,769230769230769
CSSI;2019;10;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;8,44
CSSI;2019;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;7,2272727272727275
CSSI;2019;10;UNIDADE URGENCIA/EMERGENCIA;4,457142857142857
CSSI;2019;11;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;6,421052631578948
